ID,City,District,ScenicSpotName,NewCategory,Address,Description,OpenTime,Phone,TravelInfo,WebsiteUrl,Class1,Class2,Class3,Keyword,ParkingInfo,Position,Level,Picture,MapUrl,DescriptionDetail,室內室外分類
362,臺北市,大安區,福州山公園,⛰️ 自然生態類,臺北市大安區黎元里,,,886-2-23032451,,https://parks.taipei/parks/m2/pkl_parks_m2C.php?sid=684,都會公園類,自然風景類,自然風景類,,,"{'PositionLon': 121.55484008789062, 'PositionLat': 25.016010284423828, 'GeoHash': 'wsqqq418c'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/65996', 'PictureDescription1': '福州山公園'}",,"公園處於90年間接管福州山公園，並於93年度編列預算辦理地上物拆除，陸續拆除地上物後以保持原始風貌方式綠美化，並參考山友意見增建涼亭，與原有公園連成一氣，讓臺北市民又添新衣，多一處休閒最佳去處。公園位於辛亥路、臥龍街旁山坡地，面積約達172,488平方公尺，海拔約105公尺，原為福州山公墓，闢建成公園以來，規劃以朝向自然生態保育為主，廣植林木，林相完整，生態豐富，景色宜人、園內除必要之水土保持及防災設施外，其餘人工設施以最小化且易於管理維護為原則，設置登山步道，沿途蟲鳴鳥叫，空氣清新，並有設置涼亭可供休憩，可遠眺觀音山、大屯山，鳥瞰大安區市景，亦為觀賞101全貌之最佳地點，實為鬧中取靜之桃花源。植栽規劃以保存園區內自然風貌為原則，僅於登山步道入口、休憩平台及涼亭等處重點栽植具遮蔭、誘鳥引蝶、開花性喬木、灌木等，昔日之墓園，今日已成為登山客經常造訪之園地及生態教學的好去處。(資料來源：臺北市政府工務局 公園走透透網站)",室外
363,臺北市,大安區,紫藤廬,🏯 歷史人文類,臺北市大安區新生南路三段16-1號,,古蹟開放參觀：11:30-17:00茶館服務：周二公休、週一至周四11:30 - 18:30、週五至週日11:00 - 19:30,886-2-23637375,,http://www.wistariateahouse.com/,其他,,,,,"{'PositionLon': 121.53441619873047, 'PositionLat': 25.024599075317383, 'GeoHash': 'wsqqmeddv'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/63742', 'PictureDescription1': '紫藤廬'}",,紫藤廬是一個茶館，卻不只是茶館，它是全台灣第一處市定古蹟，也是台北市第一處以人文歷史精神及公共空間內涵為特定而指定的活古蹟：「其為台灣民主運動、反對運動及自由學者的聚場所，所散發的人文氣息，具有教育、文化、政治等功能及特色，並強烈展現市民生活文化意義，具有保存價值。」紫藤廬為日式住宅集中區的一座古雅的木造建築，始建於1920年代，獨門獨院，環境寧靜而清雅；戰後由財政部接收，再由居住者後代開設茶藝館，因屋前的老紫藤緣著屋簷蔓伸，遂命名為「紫藤廬」。整棟古屋充滿了文藝氣息，吸引了許多關心時政人士、前衛文化及藝術工作者常來聚會，緣此，此處逐漸成為自由主義及社會、政治改革運動的空間代名詞。為彰顯紫藤廬的文化價值，經過藝文界人士及業者奔走，紫藤廬於1997年被指定為定古蹟而獲保存，此非因樹老，也非屋老，乃取其精神之故。(部分資料來源：紫藤廬),室外
364,臺北市,大安區,義芳居古厝,🏯 歷史人文類,臺北市大安區基隆路三段155巷128-2號,,開放空間,886-2-27208889,,,古蹟類,,,,,"{'PositionLon': 121.54736328125, 'PositionLat': 25.011669158935547, 'GeoHash': 'wsqqmchpd'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/64675', 'PictureDescription1': '義芳居古厝'}",,義芳居古厝為臺北早期開拓者陳氏族人所建，義芳居陳氏家族，原籍屬福建省泉州府安溪縣，清乾隆年間，其始祖渡海來臺開墾。先前他們已有住屋，至清光緒初年才投下鉅資，建造義芳居。這座三合院古宅為典型的臺北盆地古宅，正身入口作凹壽式，正身及護龍之牆壁皆為堅固之磚石厚牆，門窗開口較少，另在外護龍建二層樓的銃櫃，備盜匪來犯時可以還擊自保。此外他的窗子多用石材，取自臺北所產砂岩，亦具地方性特色。其門額題「義芳居」落款為丙子年，據推算為清光緒二年所建。近代臺北市發展迅速，像義芳居這類清代古宅第已經愈來愈少，它對臺北之開拓有歷史見證作用。,室外
365,臺北市,大安區,聯經書房 上海書店,🎨 藝文展館類,臺北市  大安區新生南路三段94號1樓、B1,,週一~週五：11:00-20:00；週六、週日：12:00-21:00,02-23620308#10(聯經書房);#15(上海書店),離聯經書房最近的捷運站是新店線(綠線)的公館站，從三號出口出來後沿著臺灣大學的圍牆往前走，走到臺大正門後就能看到位於校門斜前方的聯經書房了。,http://www.linkingbooks.com.tw/LNB/index.aspx,藝術類,自然風景類,,,,"{'PositionLon': 121.53315734863281, 'PositionLat': 25.01752471923828, 'GeoHash': 'wsqqmd39x'}",,{'PictureUrl1': 'https://cloud.culture.tw/h_upload_ccacloud/festival/image/A0/B0/C0/D0/E0/F125/d472d173-bc0b-4eec-aa0c-44bf46e17e63.jpg'},,聯經出版公司位於新生南路上的門市，不過並不侷限於自家出版品。一樓聯經書房的書籍以人文社科類為主，地下室的上海書店則是銷售簡體字書籍。除台北外，聯經在台中等地亦設有門市書店。,室內
366,臺北市,大安區,臨江街觀光夜市,🛍️ 商圈市集類,臺北市大安區通化街106號,,每日18:00~24:00,886-2-25505220,,https://www.tcma.gov.taipei/News_Content.aspx?n=FAC14AD2DE4E01A4&sms=32F7BA052C5CA548&s=9A5FBF2E607D28CA,小吃/特產類,,,,,"{'PositionLon': 121.55423736572266, 'PositionLat': 25.03019905090332, 'GeoHash': 'wsqqqh957'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/457990', 'PictureDescription1': '臨江街觀光夜市'}",,位於大安區住宅區內的臨江街觀光夜市，提供各種美食小吃，是許多臺北人流連忘返的好去處。特別是附近的上班族，幾乎天天在這裡享用晚餐，既省錢又美味。必嘗美食臨江街夜市的美食攤位眾多，每個攤位都有其獨特的風味和招牌料理。來到這裡，絕不能錯過以下幾樣必吃的美食：古早味乾伴麵加肉羹湯、香滑順口的蚵仔麵線、臺式蚵仔煎、烤香腸、滷味、豬血糕、刈包、米粉湯、雞蛋糕。購物樂趣沿著文昌街走下去，不僅能滿足味蕾，還能逛逛流行時尚的中、西式家具店，這裡的家具店風格各異，新穎獨特的設計讓人眼前一亮。臨江街夜市不僅是美食的天堂，也是體驗客家文化、探索流行時尚的好地方。無論是與朋友一起大快朵頤，還是家庭休閒漫步，都能在這裡找到屬於自己的快樂時光。,室外
367,臺北市,大安區,臺北清真寺,🏯 歷史人文類,臺北市大安區新生南路二段62號,,每日09:00~20:00,886-2-23219445,,http://www.taipeimosque.org.tw/,廟宇類,,,,,"{'PositionLon': 121.53402709960938, 'PositionLat': 25.02790069580078, 'GeoHash': 'wsqqms4qh'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/64078', 'PictureDescription1': '臺北清真寺'}",,"走在新生南路上，一定會看到一棟特殊的建築，它有著15公尺高的圓拱頂，每個人經過它，都無法不轉過頭去多看兩眼，這就是臺北的大清真寺。清真寺是伊斯蘭教（回教）的禮拜場所。臺北大清真寺面積2,747平方公尺，落成於1960年4月13日，由臺灣與沙烏地阿拉伯共同籌募興建，建築設計者為知名建築師楊卓成先生，他也是圓山飯店的設計師。其主體結構採鋼筋混凝土永久式樑柱，外牆加強磚並敷以水泥細石、表面處理及馬賽克圖案裝飾。圓形石柱以斬石加工，主要門窗採大型落地式設計。另外一大特點是大殿之內的圓頂離地有15公尺高，跨距15公尺，中間卻無樑柱支撐。大殿內鋪設友邦國王贈送之手工波斯羊毛地毯與懸掛宮廷吊燈，外側之兩座喚拜塔樓高逾20公尺，建築壯觀宏偉。40餘年來，世界各回教國家國王、總統及各界領袖來華訪問，均將蒞臨清真寺為重要行程之一，充分發揮國際外交與民間交流之功能。參觀清真寺，需注意禮貌，大禮拜堂和2樓的女士禮拜堂，限回教徒才可以進入。",室內
368,臺北市,大安區,臺北監獄圍牆遺蹟,🏯 歷史人文類,臺北市大安區金山南路二段52號中華電信金山大樓3樓,,,886-2-23511711,,http://dado.gov.taipei/ct.asp?xItem=28613&CtNode=38543&mp=124021,其他,,,,,"{'PositionLon': 121.5267562866211, 'PositionLat': 25.03274917602539, 'GeoHash': 'wsqqmmj46'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/91868', 'PictureDescription1': '臺北監獄圍牆遺蹟'}",,市定古蹟「臺北監獄圍牆遺址」位於大安區金山南路電信局邊牆，初建於一九一０年代前後的日據時期，當時臺灣各地抗日義軍蜂起不斷，日本統治者乃在臺北與臺南首建規模龐大的監獄，臺北監獄即是臺灣近代獄政史的具體見證。如今其遺蹟只剩北面與南面幾堵高牆，但仍令人感受到沉悶肅殺的氣氛。臺北監獄的平面呈輻射形，此為十九世紀各國監獄的潮流，它的四周圍以高牆，所用石材大多取自一九一０年代拆除的臺北府城牆，主要為安山岩及唭哩岸石，這些都是清末光緒年間從大直與內湖附近石場運來建造臺北府城之材料，當時先自山上運至基隆河邊，再以舟船經過淡水河運至河溝頭碼頭。於今視之也具有深遠的古蹟價值。,室外
369,臺北市,大安區,蟾蜍山煥民新村,⛰️ 自然生態類,臺北市大安區羅斯福路四段119巷66弄12號,,,886-2-23777300,,https://huanminvillage.taipei/,文化類,自然風景類,,,,"{'PositionLon': 121.5393295288086, 'PositionLat': 25.009410858154297, 'GeoHash': 'wsqqm8y4r'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/374132', 'PictureDescription1': '蟾蜍山煥民新村'}",,依水而生的聚落-蟾蜍山煥民新村蟾蜍山聚落位於台北盆地南端、台大公館商圈旁。沿山而建的煥民新村，是台北市目前唯一完整保留的空軍眷村，社區內文化保存意識豐沛，是實踐「以社區方式呈現歷史面貌」的最佳場域。在生態、社造、教育、建築等特殊的空間質地上，從回顧眷村時代故事、保存鄰里互助機能，到導入自然資源，開展環境學習路徑，煥民新村將發展為永續山城眷村，成為台北山城眷村的最佳典範，豐厚城南地區的文化內涵和在地記憶。,室外
370,臺北市,大安區,赤粒藝術,🎨 藝文展館類,臺北市大安區仁愛路四段27巷16號地下號,,週二至週日11:00~19:00，週一公休,886-2-87725887,,http://www.redgoldfineart.com/,藝術類,,,,,"{'PositionLon': 121.54508209228516, 'PositionLat': 25.03990936279297, 'GeoHash': 'wsqqmy6kj'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/103031', 'PictureDescription1': '赤粒藝術'}",,「十年」是怎麼樣的時間概念？如果以天數來計算，是3650天，如果以小時來算，那就是87600小時，那麼如果用分來計算，那就是5256000分，這是一個多麼龐大的數字概念，而赤粒藝術正是跨越了這個十年漫長的時間，回顧過往，以誠懇多角經營的理念和態度，拓展開闊的藝術視野，而這十年也代表一個畫廊執著的理想呈現，當然也是堅持的成果。 赤粒藝術座落於台北大安路的幽靜巷內，畫廊的空間動線呈現出當代多元的藝術氛圍，這裡已策劃了上百檔展次的藝術經典展覽，內容從平面的水墨、繪畫到立體的雕塑等類別。赤粒藝術以策展的概念延伸主題，針對不同型態與類別的藝術進行展出規畫，重要的是除了舉辦知名藝術家個展與聯展外，也針對當前世界東方水墨趨勢，策畫新水墨藝術家聯展，試圖表達並反映台灣當代水墨的文化語境，這些新世代的年輕藝術家，呈現出不拘泥於傳統筆法和構圖的表現形式，展現不同於以往的水墨脈絡新視野。例如：2014年於台北赤粒藝術舉辦「台水韓墨：當代水墨的兩地面相」，2015年協助韓國國立首爾大學美術館舉辦「巨視與微視：韓國．台灣水墨畫的現象」；而在抽象藝術領域，2015年策畫「另類抽象，冷熱相交地帶～台灣與韓國的抽象藝術展」，藉由邀請韓國美術研究所首席研究員文貞姬策展，邀請台韓兩國當代重要水墨及抽象藝術家共同舉行聯展，策展的動機在於探討台韓兩國在不同的民族性及內在創作驅動差異下，當代水墨及抽象藝術的不同樣貌，也期望讓台韓兩國藝術家及學者藉此機會深化文化和藝術交流，提供畫廊、藝術家及藏家的互動過程，並且刺激藝術市場與收藏，創造更蓬勃的藝術生態。十年的經營理念讓赤粒藝術成長茁壯，並朝向學術性、時代性和國際性的方向邁進。總經理陳慧君表示：「十年磨一劍」。現在面對大環境的不景氣，即使面對挫折或低潮，但對於我們而言，熱情的理念是不會澆熄，且更加朝向國際性的大格局發展，而第二個十年才將開始…。(資料來源:非池中藝術),室內
371,臺北市,大安區,郭木生文教基金會美術中心,🎨 藝文展館類,臺北市大安區和平東路一段113號,,周日休館，週一至週日 10:00~18:00,886-2-23925161,,,其他,,,,,"{'PositionLon': 121.52691650390625, 'PositionLat': 25.026920318603516, 'GeoHash': 'wsqqmkj0q'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/103036', 'PictureDescription1': '郭木生文教基金會美術中心'}",,為推動文化教育及推廣藝術創作，郭木生文教基金會於1997年成立美術中心(簡稱郭木生美術中心)，位於師範大學正對面，場館約200坪，分為大小兩空間，大的展覽空間供知名藝術家舉辦個展或聯展；小空間(新銳空間)可展20-30張4開作品，專門提供給年輕藝術家舉辦個展之用。美術中心從1997年7月開始，定期舉辦藝術展覽活動；截至目前為止，舉辦過國內外藝術家的展覽超過100場，在台北市的私人展覽空間，備受矚目。郭木生美術中心過去舉辦過許多國內外著名藝術家個展及重要聯展，未來也會繼續邀請更多年輕藝術家在此展覽，也會藉由參與國內、外藝術博覽會，將經紀藝術家介紹到國際舞台。(資料來源:臺北市文化局),室外
